GEETPUS,199306,1299.847,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199307,1426.937,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199308,1448.882,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199309,1397.201,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199310,1385.085,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199311,1371.456,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199312,1411.45,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199313,16788.565,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199401,1412.708,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199402,1284.857,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199403,1294.141,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199404,1325.641,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199405,1301.071,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199406,1168.938,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199407,1238.416,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199408,1364.68,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199409,1261.829,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199410,1294.504,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199411,1280.548,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199412,1308.122,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199413,15535.453,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199501,1151.068,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199502,835.906,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199503,918.627,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199504,794.558,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199505,718.396,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199506,791.132,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199507,860.002,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199508,1478.777,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199509,1034.776,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199510,1744.081,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199511,1562.952,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199512,1487.983,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199513,13378.258,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199601,968.3,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199602,987.784,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199603,926.931,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199604,1053.34,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199605,707.462,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199606,1060.028,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199607,1519.593,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199608,1572.002,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199609,1359.024,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199610,1452.37,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199611,1473.885,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199612,1247.965,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199613,14328.684,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199701,1115.892,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199702,833.894,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199703,1178.867,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199704,1303.916,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199705,1267.653,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199706,1035.731,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199707,1377.737,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199708,1360.902,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199709,1298.792,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199710,1283.962,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199711,1279.228,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199712,1389.527,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199713,14726.102,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199801,1402.262,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199802,1113.638,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199803,1388.853,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199804,914.509,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199805,823.407,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199806,1009.301,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199807,1280.061,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199808,1377.533,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199809,1352.908,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199810,1493.723,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199811,1330.988,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199812,1286.734,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199813,14773.918,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199901,1323.272,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199902,1066.11,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199903,1254.848,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199904,1055.693,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199905,1309.989,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199906,1212.609,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199907,1223.695,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199908,1249.497,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199909,1255.613,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199910,1301.961,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199911,1235.067,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199912,1338.658,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,199913,14827.013,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200001,1272.318,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200002,1173.817,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200003,1186.479,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200004,1242.898,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200005,1190.11,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200006,1164.041,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200007,1199.699,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200008,1201.654,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200009,1008.004,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200010,1087.326,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200011,1146.445,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200012,1220.367,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200013,14093.158,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200101,1229.325,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200102,1073.044,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200103,1190.023,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200104,1094.991,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200105,1071.38,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200106,1087.828,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200107,1178.533,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200108,1167.238,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200109,1139.01,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200110,1161.727,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200111,1157.17,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200112,1190.232,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200113,13740.501,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200201,1287.483,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200202,1132.195,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200203,1244.968,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200204,1114.735,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200205,1215.874,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200206,1150.799,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200207,1262.246,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200208,1227.097,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200209,1195.081,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200210,1235.076,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200211,1189.365,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200212,1236.391,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200213,14491.31,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200301,1257.64,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200302,1130.352,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200303,1212.859,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200304,1166.455,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200305,1168.695,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200306,1222.791,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200307,1227.969,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200308,1219.447,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200309,1203.498,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200310,1195.451,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200311,1151.237,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200312,1267.837,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200313,14424.231,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200401,1294.777,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200402,1214.123,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200403,1241.004,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200404,1161.384,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200405,1207.536,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200406,1224.702,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200407,1277.531,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200408,1257.163,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200409,1188.383,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200410,1276.349,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200411,1212.013,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200412,1256.009,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200413,14810.975,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200501,1252.144,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200502,1063.014,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200503,1204.252,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200504,1187.134,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200505,1264.308,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200506,1248.056,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200507,1272.697,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200508,1253.785,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200509,1222.659,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200510,1247.204,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200511,1219.61,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200512,1256.88,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200513,14691.745,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200601,1229.567,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200602,1110.817,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200603,1261.29,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200604,1129.089,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200605,1095.602,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200606,1199.177,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200607,1261.352,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200608,1288.959,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200609,1219.458,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200610,1275.227,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200611,1207.438,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200612,1290.052,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200613,14568.029,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200701,1295.617,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200702,1122.49,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200703,1204.13,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200704,1157.975,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200705,1154.708,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200706,1238.178,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200707,1250.382,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200708,1254.578,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200709,1217.726,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200710,1264.546,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200711,1210.973,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200712,1265.909,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200713,14637.213,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200801,1208.838,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200802,1086.683,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200803,1250.801,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200804,1218.121,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200805,1258.915,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200806,1260.302,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200807,1278.754,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200808,1272.715,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200809,1233.687,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200810,1276.855,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200811,1233.292,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200812,1261.013,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200813,14839.977,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200901,1288.81,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200902,1167.779,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200903,1300.335,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200904,1222.104,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200905,1235.186,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200906,1208.799,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200907,1255.4,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200908,1251.219,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200909,1216.783,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200910,1221.079,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200911,1273.265,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200912,1367.9,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,200913,15008.658,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201001,1311.84,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201002,1159.038,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201003,1306.596,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201004,1240.251,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201005,1310.548,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201006,1263.676,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201007,1273.616,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201008,1296.912,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201009,1252.569,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201010,1222,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201011,1252.33,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201012,1329.837,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201013,15219.213,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201101,1346.945,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201102,1215.006,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201103,1337.484,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201104,1239.063,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201105,1317.548,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201106,1214.562,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201107,1269.04,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201108,1274.632,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201109,1225.547,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201110,1280.628,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201111,1271.218,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201112,1324.395,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201113,15316.068,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201201,1263.252,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201202,1193.33,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201203,1285.149,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201204,1248.299,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201205,1303.996,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201206,1277.48,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201207,1320.648,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201208,1303.839,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201209,1299.983,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201210,1329.149,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201211,1347.052,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201212,1390.249,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201213,15562.426,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201301,1381.88,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201302,1236.235,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201303,1378.216,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201304,1274.158,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201305,1307.711,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201306,1278.254,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201307,1336.882,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201308,1322.436,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201309,1299.3,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201310,1363.499,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201311,1230.481,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201312,1365.619,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201313,15774.674,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201401,1355.016,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201402,1206.13,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201403,1337.666,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201404,1313.535,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201405,1332.361,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201406,1293.375,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201407,1319.572,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201408,1329.209,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201409,1307.519,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201410,1345.091,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201411,1362.469,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201412,1374.999,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201413,15876.941,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201501,1361.915,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201502,1260.099,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201503,1393.994,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201504,1272.428,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
GEETPUS,201505,1390.151,10,Electricity Net Generation From Geothermal, All Sectors,Million Kilowatthours
